Sales,Discount,Quantity,Segment,Region,Category,Profit,Profit Margin
-0.3438722954955255,0.2121533166836726,-0.35486486474959156,0,1,1,5.4432,-15.829132126379246
-0.360431617566589,0.2121533166836726,-1.253741929331373,0,1,1,1.7004,-4.71767713243374
-0.33320501127765434,-0.7566434880210966,0.9934507321230805,0,2,0,9.102,-27.316515934436087
1.046305256566863,-0.7566434880210966,1.4428892644139713,0,2,2,229.3018,219.15382586568006
-0.359045255718779,0.2121533166836726,-0.8043033970404823,2,3,1,2.1336,-5.942426382236158
-0.06103522351662816,-0.7566434880210966,-0.35486486474959156,2,3,0,74.8098,-1225.6824123797817
-0.33656822242697115,0.2121533166836726,-1.253741929331373,0,1,0,1.7591,-5.226577801419417
-0.26042101426763103,0.2121533166836726,-0.35486486474959156,2,2,1,8.445,-32.428258617106806
-0.32079835640813276,3.11854373079798,1.4428892644139713,2,0,1,-46.3946,144.62231203259313
-0.3074161135716338,0.2121533166836726,0.09457366754129916,2,0,2,3.8272,-12.44957512322525
-0.3423190567586272,-0.7566434880210966,0.09457366754129916,2,1,1,7.5992,-22.199173110477094
0.9676805684387514,-0.7566434880210966,1.4428892644139713,0,1,2,233.2204,241.0096963880096
-0.29854596508240516,-0.7566434880210966,2.7912048612866434,0,1,1,21.024,-70.42131684545434
-0.1003924959739,-0.272245085668712,0.9934507321230805,1,0,1,29.7408,-296.2452493235351
-0.32482907511380243,-0.7566434880210966,-1.253741929331373,0,1,0,11.2422,-34.609586583532725
-0.3665162056764216,0.2121533166836726,-1.253741929331373,0,3,1,0.504,-1.375109728285673
-0.2697019366376922,0.2121533166836726,4.139520458159316,0,3,1,20.8494,-77.3053403320879
0.019418692049566016,-0.7566434880210966,-0.8043033970404823,0,3,1,60.49,3115.0398721808806
-0.1945559898128816,0.2121533166836726,0.09457366754129916,0,3,0,9.5032,-48.845579152509806
-0.3643082960669465,0.2121533166836726,-0.8043033970404823,1,2,1,0.9856,-2.7054009218030077
-0.3528066274036341,0.2121533166836726,0.09457366754129916,1,3,1,3.6192,-10.25831069737643
-0.34479011838551077,-0.7566434880210966,-1.253741929331373,1,3,1,4.1944,-12.165081817426769
1.4693863079697032,0.2121533166836726,0.09457366754129916,1,3,2,100.24,68.21895607459737
0.41090545550868146,1.1809501213884417,-0.8043033970404823,0,1,2,-89.089,-216.8114314513348
-0.30885382215454776,0.2121533166836726,1.892327796704862,0,1,1,4.672,-15.1268971431481
-0.25540508008215196,0.6965517190360571,-1.253741929331373,0,1,0,-24.2352,94.88926372257224
-0.28086985152282806,0.2121533166836726,-0.35486486474959156,1,1,1,17.8152,-63.42866599390803
-0.2528249066431723,2.634145328445595,-1.253741929331373,0,3,0,-98.8018,390.791403077408
-0.3641799292291863,0.2121533166836726,-0.8043033970404823,1,0,1,0.4706,-1.2922183850056197
-0.16858737853399675,0.2121533166836726,-1.253741929331373,1,0,2,15.599,-92.5276858543379
0.16162989326218383,1.1809501213884417,-1.253741929331373,0,1,0,-115.7058,-715.868814021369
0.7119706184495247,0.2121533166836726,-0.8043033970404823,0,3,1,252.588,354.7730671106441
-0.2838158704494243,-0.7566434880210966,-0.8043033970404823,0,3,1,14.8344,-52.2676902334941
0.4759072129794938,-0.7566434880210966,0.5440121998321898,0,0,0,31.587,66.37218167433205
-0.0015051025053437052,0.2121533166836726,0.5440121998321898,0,0,1,14.3075,-9505.997066115267
0.14458919554951963,0.2121533166836726,0.09457366754129916,0,3,2,35.9964,248.95636124949442
-0.03983864943147807,-0.7566434880210966,1.4428892644139713,1,1,2,67.6599,-1698.3482363370297
-0.06257562556975031,-0.7566434880210966,-0.8043033970404823,0,0,1,11.4516,-183.0041632941472
-0.32980329007700954,-0.7566434880210966,1.892327796704862,0,0,1,8.2688,-25.07191483162349
-0.29758321379920377,-0.7566434880210966,0.5440121998321898,2,3,1,12.432,-41.77654996490687
-0.29758321379920377,2.1497469260932105,-0.8043033970404823,2,0,0,-52.17,175.3123078884485
1.2627028624920342,0.2121533166836726,-1.253741929331373,0,3,1,381.297,301.9689044241835
-0.30763433719582606,0.2121533166836726,1.4428892644139713,0,3,1,13.3476,-43.38787445402599
0.4254141173465261,1.1809501213884417,-0.35486486474959156,0,1,2,-115.4958,-271.49028509066034
-0.2780714544596561,-0.7566434880210966,-0.8043033970404823,2,3,1,15.2712,-54.91825843711555
-0.35990531353177224,-0.7566434880210966,-0.8043033970404823,2,3,1,1.4456,-4.016611996678352
-0.3543534477986443,-0.7566434880210966,-0.8043033970404823,2,3,1,3.5178,-9.927376244971471
-0.35499528198744523,-0.7566434880210966,-1.253741929331373,2,3,1,2.2412,-6.313323341799405
0.6901610927140698,0.2121533166836726,-0.35486486474959156,2,3,2,49.4982,71.71977748752471
-0.34738954685015444,-0.7566434880210966,-0.8043033970404823,0,3,1,6.4128,-18.459968234928336
-0.3018835028641699,0.2121533166836726,0.5440121998321898,0,3,1,13.0375,-43.18718935054269
-0.35034198411863865,0.2121533166836726,0.5440121998321898,0,3,1,4.176,-11.91978178266483
0.49995994920480796,-0.7566434880210966,0.9934507321230805,0,3,1,157.0176,314.06035673405097
-0.3376336671803806,-0.7566434880210966,-0.35486486474959156,0,3,1,9.3312,-27.637054319629836
-0.13824787642937772,-0.7566434880210966,-0.35486486474959156,2,3,1,68.976,-498.92990606069503
-0.2994124412372864,-0.7566434880210966,-0.35486486474959156,1,3,1,14.2758,-47.679381461261094
-0.2989310655956857,-0.7566434880210966,-0.8043033970404823,1,3,1,15.246,-51.00172499508876
0.33374094016009204,-0.7566434880210966,-0.35486486474959156,1,1,2,131.355,393.5837177692086
-0.19315679128129562,-0.7566434880210966,-0.8043033970404823,1,1,0,33.9388,-175.70596288574023
1.5774711853637768,0.2121533166836726,1.4428892644139713,0,3,0,90.972,57.669516149685585
-0.3390777941051827,-0.7566434880210966,-0.8043033970404823,0,3,1,8.7138,-25.698527451482008
-0.3608038813960935,-0.7566434880210966,-1.253741929331373,2,3,1,2.4,-6.651813142124323
0.22803084926458206,-0.7566434880210966,-0.35486486474959156,2,3,2,66.9546,293.62079830836046
-0.10208051989044638,-0.7566434880210966,-1.253741929331373,0,1,2,24.936,-244.27775276577268
0.20877582360055472,-0.7566434880210966,-0.35486486474959156,0,2,0,79.1934,379.32265639875357
0.4334338355355935,-0.7566434880210966,-0.8043033970404823,0,2,2,114.9954,265.3124665680527
-0.36035459746393284,-0.7566434880210966,-1.253741929331373,0,2,1,2.376,-6.59350544358688
-0.35557293275736607,-0.7566434880210966,-0.8043033970404823,0,2,1,3.8822,-10.918153892914889
-0.35604147171519074,0.2121533166836726,-0.8043033970404823,2,2,1,2.6892,-7.553052702105386
-0.34803138103895537,-0.7566434880210966,-0.8043033970404823,0,3,1,6.3504,-18.24663046488097
-0.35842909489753016,-0.7566434880210966,-1.253741929331373,1,1,1,3.1104,-8.677866959681996
-0.35762038381964095,0.2121533166836726,-1.253741929331373,1,1,1,2.3571,-6.591067250765993
-0.2918708895188757,0.2121533166836726,0.5440121998321898,1,2,1,4.1965,-14.377932677416283
-0.048326906578370105,-0.7566434880210966,0.9934507321230805,0,3,1,47.9376,-991.9443099934655
0.3295850637876061,-0.7566434880210966,1.4428892644139713,0,3,0,95.7572,290.53865153825245
1.4282832465188928,0.2121533166836726,-0.8043033970404823,0,3,2,377.9946,264.64960708688113
-0.13867790533587435,0.2121533166836726,-1.253741929331373,1,3,0,3.5858,-25.85703895162884
-0.17250256708568232,0.2121533166836726,-0.35486486474959156,1,3,0,13.7646,-79.79359514785133
0.12249726277099225,-0.7566434880210966,0.5440121998321898,0,2,1,0.0,0.0
-0.2308645498733491,-0.7566434880210966,-1.253741929331373,0,2,0,22.3548,-96.83080408951358
-0.009463846446474964,-0.7566434880210966,0.09457366754129916,0,2,2,53.7504,-5679.551153328425
-0.21227061342378678,0.2121533166836726,-0.8043033970404823,0,3,0,-6.098,28.727480934092714
0.6168251183016777,0.2121533166836726,1.892327796704862,0,3,0,-23.0352,-37.344782688849435
-0.04794180606508959,-0.7566434880210966,-0.8043033970404823,0,3,0,37.9962,-792.5483647489907
-0.2915499724244752,-0.7566434880210966,1.4428892644139713,1,1,1,22.1536,-75.98560142460242
-0.3304451242658104,-0.7566434880210966,-0.8043033970404823,0,0,2,6.6976,-20.26841828845519
-0.2714445164602867,-0.7566434880210966,1.4428892644139713,0,0,1,16.3863,-60.36703269486518
-0.3457977980619282,0.2121533166836726,-0.35486486474959156,1,2,1,5.2026,-15.045208584781902
-0.31260213381714513,-0.7566434880210966,-0.8043033970404823,0,2,1,12.264,-39.23197788270299
-0.3407786547055051,0.2121533166836726,0.5440121998321898,1,1,1,1.311,-3.847071939212105
-0.34251160701526756,-0.7566434880210966,0.5440121998321898,0,3,1,4.756,-13.88566081437351
1.0640359260324883,-0.7566434880210966,-0.8043033970404823,1,3,0,80.3682,75.53147223108527
0.0932456696163908,-0.7566434880210966,-0.35486486474959156,1,2,2,77.7519,833.8392583791657
0.5865112895646106,-0.7566434880210966,0.9934507321230805,1,2,0,297.69,507.560562424956
-0.34803138103895537,-0.7566434880210966,-0.8043033970404823,1,2,1,6.2208,-17.87425025131197
-0.3608841106696936,-0.7566434880210966,-1.253741929331373,1,1,2,1.3365,-3.703404944927759
-0.07687248212529064,-0.7566434880210966,-0.35486486474959156,1,1,0,38.2095,-497.0504261554119
-0.34713281317463407,-0.7566434880210966,0.09457366754129916,0,1,1,6.2192,-17.915909311838153
0.047884038322886374,-0.7566434880210966,0.5440121998321898,0,1,0,106.477,2223.6428615735376
-0.2999098627336071,-0.7566434880210966,-1.253741929331373,0,1,2,1.2885,-4.2962908530437405
1.8774805310640428,-0.7566434880210966,1.4428892644139713,0,1,2,601.9699,320.62644061551987
0.4398200857141625,-0.7566434880210966,0.09457366754129916,0,1,2,125.99,286.45804066774804
-0.3484164815522359,-0.7566434880210966,-0.35486486474959156,0,0,1,6.36,-18.254015917001002
-0.35034198411863865,-0.7566434880210966,0.09457366754129916,0,0,1,5.6448,-16.112256754498667
0.13822220039661456,-0.7566434880210966,0.09457366754129916,1,2,2,31.6,228.61739944326607
0.7927647061357832,-0.7566434880210966,0.09457366754129916,2,2,0,188.2192,237.42126578445607
-0.19822728137282283,-0.7566434880210966,-0.35486486474959156,2,2,1,49.9704,-252.08639120675036
-0.14198335140819898,0.6965517190360571,-0.8043033970404823,1,0,0,-14.1372,99.56942035658719
-0.3251564105500909,0.2121533166836726,-0.35486486474959156,1,0,1,9.8658,-30.341705345157745
0.2581649644287848,-0.7566434880210966,0.5440121998321898,0,1,2,171.93,665.9695299105049
0.08172795509835837,0.2121533166836726,-1.253741929331373,2,3,0,35.099,429.46137533673607
-0.25899614236849305,0.2121533166836726,0.09457366754129916,2,3,1,7.7004,-29.73171696528232
-0.2275591038010244,0.2121533166836726,0.5440121998321898,2,3,1,6.603,-29.016637390932964
-0.3433588281444847,0.2121533166836726,-1.253741929331373,2,3,1,1.984,-5.778211705583806
-0.02289101767619001,0.2121533166836726,-0.35486486474959156,2,3,1,-48.5082,2119.0932044255765
-0.3453677691554316,-0.7566434880210966,-0.8043033970404823,1,0,1,6.8714,-19.895892476600935
0.29919421494788295,-0.7566434880210966,-0.8043033970404823,1,0,1,112.4064,375.697103700953
-0.29982963346000696,-0.7566434880210966,0.5440121998321898,1,0,1,20.21,-67.40494515761641
-0.07528394250800838,-0.7566434880210966,-0.35486486474959156,1,0,0,27.441,-364.5000392624356
-0.2712198744942064,-0.7566434880210966,1.4428892644139713,1,0,1,30.415,-112.14148689037056
0.25691338776062306,-0.7566434880210966,-0.35486486474959156,1,0,2,132.5898,516.0875466853423
-0.05702375983662247,-0.7566434880210966,0.09457366754129916,0,2,1,56.3528,-988.2336794601965
0.05788060581346059,-0.7566434880210966,1.4428892644139713,1,3,2,63.8232,1102.6698684822234
-0.21680838113860917,-0.7566434880210966,-0.35486486474959156,1,2,1,44.5278,-205.37859175994052
-0.27152474573388685,-0.7566434880210966,0.09457366754129916,1,2,1,27.8944,-102.73244129040988
-0.24639693724233114,-0.7566434880210966,0.5440121998321898,1,2,1,38.15,-154.83147001327987
0.2165259714303257,-0.7566434880210966,3.6900819258684248,1,2,1,167.808,775.0017186921971
-0.240665357936339,0.2121533166836726,-0.35486486474959156,1,1,1,29.952,-124.45497040717812
-0.29439971622275124,0.2121533166836726,-1.253741929331373,1,1,0,1.1596,-3.938862492389814
-0.34803138103895537,-0.7566434880210966,-0.8043033970404823,1,1,1,6.2208,-17.87425025131197
-0.3457977980619282,0.2121533166836726,-0.35486486474959156,2,3,1,5.2026,-15.045208584781902
0.5090996680533327,0.2121533166836726,0.09457366754129916,1,1,0,-68.392,-134.33911725284275
-0.3014984023508893,-0.7566434880210966,-0.8043033970404823,1,3,1,2.9372,-9.742008505178191
-0.30191559457360995,-0.7566434880210966,0.5440121998321898,1,3,1,20.85,-69.05903628279317
0.07628520117732665,-0.7566434880210966,0.5440121998321898,0,0,1,133.152,1745.4499423877141
-0.3595523047279317,-0.7566434880210966,-1.253741929331373,0,0,1,2.8322,-7.877018065961464
-0.2577638207259953,0.2121533166836726,0.9934507321230805,0,2,1,11.2476,-43.63529361227259
-0.35140101053016015,-0.7566434880210966,-0.35486486474959156,0,1,1,5.1042,-14.5252854916361
0.3159942248397469,-0.7566434880210966,1.4428892644139713,0,1,1,123.7691,391.68152539106745
-0.32723595332180583,-0.7566434880210966,0.09457366754129916,0,1,1,12.4416,-38.020272142177646
-0.2951442438817603,-0.7566434880210966,0.09457366754129916,0,1,1,22.5008,-76.23662147046376
-0.3516256524962405,0.2121533166836726,-0.8043033970404823,0,1,1,1.742,-4.954132292775838
-0.3016588608980896,-0.7566434880210966,1.4428892644139713,0,2,1,10.465,-34.69150539401999
-0.26741700692556103,-0.7566434880210966,0.5440121998321898,2,1,0,23.384,-87.4439523081987
-0.1859522025120054,-0.7566434880210966,-0.35486486474959156,2,1,2,27.3528,-147.09586458506215
-0.17057706451927956,0.2121533166836726,-0.35486486474959156,0,0,1,-29.3436,172.0254717871723
0.4179335398760515,-0.7566434880210966,2.3417663289957527,2,0,1,137.2896,328.4962485679341
-0.25637745887818536,0.2121533166836726,0.5440121998321898,0,0,1,24.528,-95.67143736943808
-0.366785776035718,3.11854373079798,-0.8043033970404823,0,0,1,-2.1624,5.895539416417891
0.5258659816502846,0.6965517190360571,0.5440121998321898,0,0,0,0.0,0.0
-0.35434702945675634,0.2121533166836726,0.9934507321230805,1,3,1,3.1584,-8.913296112125144
-0.25737872021271474,0.2121533166836726,-0.8043033970404823,1,3,1,22.5732,-87.70422038521296
-0.35140101053016015,-0.7566434880210966,-0.8043033970404823,1,3,1,5.3214,-15.143382746599338
-0.24131040129608394,-0.7566434880210966,-0.35486486474959156,1,3,1,22.2516,-92.21152457783056
-0.35265258719832193,-0.7566434880210966,0.9934507321230805,1,3,1,5.04,-14.29168587714244
2.1228232543186625,-0.030045884492519763,1.4428892644139713,1,3,0,200.9546,94.663839578344
-0.14861349857851242,0.2121533166836726,0.5440121998321898,1,3,1,46.3185,-311.67088079505754
-0.3102433931733018,-0.7566434880210966,-1.253741929331373,1,3,2,15.6993,-50.603172687807664
0.016235194473113484,0.2121533166836726,-0.35486486474959156,1,3,2,80.9919,4988.662139780817
2.166010672297604,1.1809501213884417,1.4428892644139713,1,1,0,-447.5947,-206.64473436098643
1.3506084729902068,1.1809501213884417,0.09457366754129916,1,1,0,-553.6476,-409.92457182964415
0.6162410491898689,1.1809501213884417,-0.35486486474959156,1,1,0,-122.7816,-199.24281279446217
-0.31289095920210547,-0.7566434880210966,1.4428892644139713,1,1,1,16.3842,-52.36392908820662
-0.12005187717687191,-0.7566434880210966,0.09457366754129916,1,1,1,75.9696,-632.8064315735298
-0.34682794193495364,2.634145328445595,0.5440121998321898,0,1,1,-10.054,28.988437159672657
-0.16363241859645375,-0.7566434880210966,-0.8043033970404823,2,2,0,40.9216,-250.0824735770718
-0.11157966588469988,-0.7566434880210966,-0.8043033970404823,2,2,1,44.8896,-402.3098621426809
-0.2950158770440002,-0.7566434880210966,0.09457366754129916,2,2,1,20.7,-70.16571517238272
-0.17513408725976604,0.2121533166836726,-1.253741929331373,0,3,0,-18.1068,103.38821118896891
-0.33172879264341226,-0.7566434880210966,0.09457366754129916,0,1,1,11.3288,-34.15078899158974
0.48594229052139587,0.2121533166836726,0.9934507321230805,1,1,0,-26.6352,-54.81144679015596
-0.36094508491762967,0.2121533166836726,-0.8043033970404823,1,1,1,0.307,-0.8505448967952
0.03552873018846886,-0.7566434880210966,0.09457366754129916,1,1,2,93.24,2624.3549799103657
-0.2720895598200316,2.1497469260932105,1.892327796704862,1,0,0,-27.1296,99.70834609730838
-0.3646035397937949,0.2121533166836726,-1.253741929331373,1,0,1,0.8225,-2.2558749716614734
-0.33081738809531497,0.2121533166836726,2.3417663289957527,1,0,1,7.6986,-23.271449074441886
0.03773022145605601,0.6965517190360571,-0.8043033970404823,1,0,0,-14.4784,-383.7348269175372
-0.359728809129852,-0.7566434880210966,-0.35486486474959156,0,2,1,0.1134,-0.3152374709001018
-0.24563315455765805,2.634145328445595,0.09457366754129916,0,1,1,-58.8616,239.63214618156638
-0.35409029578123596,0.2121533166836726,-0.8043033970404823,0,1,1,1.148,-3.2421108787156854
-0.31627663454803034,-0.7566434880210966,0.5440121998321898,2,3,1,15.065,-47.632352043736574
-0.35724811999013645,0.2121533166836726,-0.8043033970404823,2,1,1,1.7138,-4.7972260849051285
-0.28929071607989604,0.2121533166836726,-0.8043033970404823,2,1,1,15.49,-53.54475321538485
-0.28103672841191635,0.2121533166836726,1.4428892644139713,2,1,0,11.6263,-41.36932587316238
-0.0863555822648241,-0.7566434880210966,0.09457366754129916,0,3,1,45.7704,-530.0224814608658
-0.3431213494946284,-0.7566434880210966,2.3417663289957527,0,3,1,4.4856,-13.072925968047995
-0.07050227780144161,0.2121533166836726,0.09457366754129916,0,3,1,62.748,-890.0137975218291
-0.029989703804328093,0.2121533166836726,0.09457366754129916,0,3,2,15.8376,-528.1012477927284
0.4013485444374359,0.2121533166836726,-0.8043033970404823,0,3,2,59.998,149.49101181891234
-0.35621476694616694,-0.7566434880210966,-0.8043033970404823,0,3,1,3.6156,-10.1500564701362
-0.3295979031365932,0.2121533166836726,-0.8043033970404823,0,3,1,8.8624,-26.88852057510575
-0.35842909489753016,-0.7566434880210966,-1.253741929331373,0,1,1,3.1104,-8.677866959681996
-0.3016588608980896,-0.7566434880210966,1.4428892644139713,0,1,1,20.5114,-67.99535057227918
2.2304572431951035,-0.7566434880210966,2.3417663289957527,0,1,2,97.1946,43.57608750247545
-0.18603243178560552,-0.7566434880210966,0.09457366754129916,0,1,0,42.1504,-226.57554704534823
-0.30515685722705455,-0.7566434880210966,-0.8043033970404823,0,1,1,10.3168,-33.80818669371634
-0.3084943950088193,-0.7566434880210966,-0.8043033970404823,1,1,2,2.256,-7.312936755092438
-0.2727121389831685,-0.7566434880210966,-0.8043033970404823,1,1,2,23.96,-87.85820862003796
-0.30945714629202065,-0.7566434880210966,0.5440121998321898,1,1,1,16.65,-53.80389562659558
-0.3595843964373718,-0.7566434880210966,-0.8043033970404823,0,3,1,2.8224,-7.849061382983487
-0.3420623230831069,-0.7566434880210966,0.9934507321230805,0,3,1,4.3368,-12.67839135544413
0.6401525818936467,-0.7566434880210966,1.4428892644139713,1,2,1,12.5762,19.64562880118068
-0.2782479588615764,-0.7566434880210966,0.5440121998321898,1,2,1,14.677,-52.74791613943719
-0.21767485729349043,-0.7566434880210966,0.9934507321230805,0,0,1,23.55,-108.1888845262804
-0.3232565813512402,-0.7566434880210966,0.5440121998321898,0,0,1,13.348,-41.292276074331475
1.1662236308998588,0.7934313995065341,1.4428892644139713,1,0,0,-225.0976,-193.0140961269277
1.421746165305956,-0.7566434880210966,2.3417663289957527,0,3,2,200.8638,141.2796495616182
-0.16224605674864376,0.2121533166836726,1.4428892644139713,0,3,2,-28.9674,178.53993237491824
-0.24058833783368289,0.2121533166836726,2.7912048612866434,0,3,2,26.973,-112.11266615361154
-0.3299958403336498,-0.7566434880210966,0.5440121998321898,0,3,1,7.986,-24.200305046044132
0.2087854511133867,0.2121533166836726,-0.35486486474959156,0,3,2,130.4913,625.0018825743423
-0.028911422367142565,-0.7566434880210966,1.892327796704862,2,3,0,76.2624,-2637.7948145045666
-0.35971276327513196,0.2121533166836726,-0.8043033970404823,2,1,1,1.917,-5.3292521025553725
-0.35676032600664775,0.2121533166836726,0.5440121998321898,1,3,1,2.632,-7.3775019477669055
-0.34963596651095763,-0.7566434880210966,-0.8043033970404823,0,3,1,5.8604,-16.76143349461828
0.6405601466035353,0.2121533166836726,-0.35486486474959156,0,3,0,31.4532,49.10264893433569
0.8417527005960129,-0.7566434880210966,0.5440121998321898,0,0,0,60.356,71.7027696581956
0.11569382036970258,-0.7566434880210966,-0.8043033970404823,2,1,0,60.392,521.9984940164982
0.5859015470852498,-0.7566434880210966,0.5440121998321898,1,3,2,95.2,162.48463666566872
-0.240665357936339,0.2121533166836726,-0.35486486474959156,1,3,1,29.952,-124.45497040717812
3.476401816350151,0.2121533166836726,2.7912048612866434,1,3,2,179.73,51.700007506237355
-0.26683935615564014,-0.7566434880210966,-0.8043033970404823,1,3,1,3.178,-11.909787393379704
-0.2083843074105972,-0.7566434880210966,-1.253741929331373,1,3,2,43.9956,-211.12722232635184
0.0008311739418916375,0.2121533166836726,-0.35486486474959156,2,0,1,-48.9549,-58898.501905131176
-0.3533200947546749,0.2121533166836726,-0.8043033970404823,2,0,1,3.2616,-9.231289271176799
-0.11381324886172704,0.2121533166836726,1.4428892644139713,0,1,2,41.7186,-366.55310710517
-0.3479302921542192,2.634145328445595,-1.253741929331373,0,1,1,-10.4184,29.943929099976355
0.06932130022883681,1.1809501213884417,-0.8043033970404823,0,1,0,-104.673,-1509.9687924846123
-0.3057473446807514,0.2121533166836726,4.139520458159316,0,1,1,12.7764,-41.78744385610474
-0.36667024588173386,3.11854373079798,0.09457366754129916,1,0,1,-2.1504,5.864670024776409
-0.35555367773170204,3.11854373079798,0.09457366754129916,1,0,1,-13.6488,38.38745273870933
-0.3486988885953083,2.1497469260932105,1.4428892644139713,1,0,0,-9.0944,26.080954936896134
-0.27499065035341175,-0.7566434880210966,1.892327796704862,2,3,1,27.4856,-99.95103457036133
-0.35695287626328803,-0.7566434880210966,-0.8043033970404823,1,3,0,3.034,-8.49972139673172
0.2197126781777222,-0.272245085668712,1.4428892644139713,0,1,0,65.2064,296.7803248352175
-0.28158870581428513,0.2121533166836726,0.09457366754129916,0,0,2,4.0776,-14.48069441637791
-0.3143350861269075,-0.7566434880210966,-0.8043033970404823,1,2,1,16.98,-54.01878679602636
0.956737295519696,-0.7566434880210966,-0.35486486474959156,1,2,1,322.1829,336.7516887956077
0.5070361711363379,-0.7566434880210966,2.3417663289957527,0,3,0,114.6285,226.07558696079164
-0.13458942155321255,1.665348523740826,-0.8043033970404823,0,3,0,-99.2664,737.5497929512469
-0.3113698121746474,0.2121533166836726,0.09457366754129916,0,3,1,12.5328,-40.250530109098534
-0.3561441651853989,0.2121533166836726,-0.8043033970404823,0,2,0,2.1736,-6.103146457189558
0.18475517908468062,-0.7566434880210966,0.5440121998321898,0,1,2,86.25,466.83400393592325
-0.08917002518271608,0.6965517190360571,-0.8043033970404823,0,1,0,-19.9184,223.37551166084904
0.6947566255058844,-0.7566434880210966,0.09457366754129916,0,1,1,172.3384,248.05578482178916
-0.21623073036868837,-0.7566434880210966,0.5440121998321898,0,1,2,30.432,-140.73855250875457
-0.3256955512686837,-0.7566434880210966,0.9934507321230805,0,1,1,12.9024,-39.614910150725755
0.045124151311042505,-0.7566434880210966,-0.8043033970404823,0,1,2,74.8142,1657.9635921416639
-0.3407786547055051,-0.7566434880210966,-0.8043033970404823,0,3,1,8.2156,-24.108317485729195
0.42196907233813713,0.6965517190360571,0.5440121998321898,0,1,0,-14.081,-33.36974418996388
0.06359293009378869,-0.7566434880210966,-0.35486486474959156,0,2,1,5.3898,84.7547045253453
-0.3221012798113986,0.2121533166836726,0.5440121998321898,2,3,1,9.828,-30.512142037295327
-0.3387408311560622,-0.7566434880210966,0.5440121998321898,0,1,1,9.0,-26.568984817344283
-0.17675792775743235,-0.7566434880210966,0.9934507321230805,0,1,2,31.122,-176.07131060457556
-0.35415447920011606,0.2121533166836726,-0.35486486474959156,0,1,1,3.0861,-8.713993980734577
-0.27726916172365496,-0.7566434880210966,-0.35486486474959156,0,1,2,18.2592,-65.85369929526581
-0.2539384889607419,-0.7566434880210966,1.892327796704862,0,1,2,13.604,-53.572028626598375
-0.19643014564418027,-0.7566434880210966,1.892327796704862,0,1,1,27.9344,-142.21035120852198
-0.35709728895576826,-0.7566434880210966,-1.253741929331373,0,1,1,3.4357,-9.621187576211373
-0.27399580736077034,-0.7566434880210966,0.9934507321230805,0,1,1,22.458,-81.96475784182181
-0.29416544674383893,-0.7566434880210966,-0.35486486474959156,0,1,1,12.0978,-41.12583627313251
-0.21183416617540213,-0.7566434880210966,-0.8043033970404823,0,1,1,25.4384,-120.08638860898668
-0.32073738216019665,-0.7566434880210966,-0.35486486474959156,0,3,1,13.4865,-42.048419517448025
-0.21101261841373695,0.2121533166836726,-0.35486486474959156,0,3,1,34.4232,-163.133372111926
-0.23416999594567378,0.2121533166836726,0.5440121998321898,0,1,1,29.372,-125.43024515751434
-0.3453613508135436,0.2121533166836726,-0.8043033970404823,0,1,1,5.1184,-14.820419215824074
-0.14901464494651298,-0.7566434880210966,-1.253741929331373,0,1,2,36.9873,-248.212516382374
-0.3637723645192977,-0.7566434880210966,-1.253741929331373,0,1,1,1.512,-4.156445479298608
-0.35420903510616414,-0.7566434880210966,-1.253741929331373,0,2,1,4.0995,-11.573674281829911
0.5480975133648762,-0.7566434880210966,0.09457366754129916,0,2,1,165.7176,302.35057806160756
-0.3168382394632311,-0.7566434880210966,0.5440121998321898,0,2,1,15.552,-49.08498426940919
-0.3416932684245464,-0.7566434880210966,-1.253741929331373,0,2,1,4.5657,-13.36198404215332
-0.3459261648996884,0.2121533166836726,1.892327796704862,0,2,0,4.2816,-12.377207723623847
0.3550594627411143,0.2121533166836726,0.09457366754129916,0,2,0,-67.6704,-190.58892129665827
-0.2647469767001492,0.2121533166836726,0.09457366754129916,0,2,1,6.4864,-24.50037420954747
-0.01969468341596149,0.2121533166836726,-0.8043033970404823,0,3,0,-29.9178,1519.0800160693734
-0.23572644385351604,-0.7566434880210966,0.5440121998321898,0,3,2,29.0325,-123.16182913293017
-0.22808861700678523,-0.7566434880210966,1.4428892644139713,0,3,1,41.2237,-180.7354551094221
1.398591996944963,-0.7566434880210966,0.09457366754129916,0,3,1,429.5772,307.1497627173285
1.7529999993170502,0.2121533166836726,-0.35486486474959156,1,3,0,-99.1764,-56.57524246356991
-0.36006577207897245,-0.7566434880210966,-0.35486486474959156,0,1,1,1.4742,-4.09425197926524
-0.35088112483723144,0.2121533166836726,-1.253741929331373,0,0,1,0.8388,-2.390553211972023
-0.1223881536241072,0.2121533166836726,-0.8043033970404823,0,0,1,-32.6366,266.6646977961392
1.2415672626548202,-0.7566434880210966,0.9934507321230805,0,3,1,0.0,0.0
-0.3123967468767288,0.2121533166836726,0.09457366754129916,2,3,2,11.4296,-36.586808647242734
1.4567903120144856,-0.7566434880210966,0.5440121998321898,2,3,0,250.305,171.81951165907472
-0.20888172890691792,0.2121533166836726,0.5440121998321898,2,3,1,32.396,-155.09255007380918
-0.35990531353177224,-0.7566434880210966,-0.8043033970404823,2,3,1,1.4456,-4.016611996678352
-0.2316026591904702,-0.7566434880210966,-0.8043033970404823,1,1,1,22.2352,-96.00580614108473
-0.3530376877116025,-0.7566434880210966,-0.35486486474959156,1,1,1,2.6568,-7.525542151664974
