Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,MRP_Range,Visibility_Range,Outlet_Age,Discount_Potential,Outlet_Item_Popularity,Location_Price_Sensitivity,Shelf_Effectiveness,Item_Outlet_Type,Outlet_Seasonal_ItemType,Income_Bracket,Location_Demographics_Relevance,Essentials_Discount_Level,Outlet_Type_Location_Age_Index
2351.5324547321293,-1.5699546619352154,1.0,0.5819617919665371,2136.7555516509433,1.1716968420428098,2320.6915569114467,2007,0.0,1.0,2303.7075229196557,0.35753543888592365,200-250,0.05-0.1,-1.0951903462837393,2180.6827213930787,2260.8754536911697,2180.6827213930787,0.06331485482525508,2260.8754536911697,2197.186451162791,0.0,0.1173018929675642,0.11544909131356167,2320.66677372973
2250.2615416081508,-0.5100968622679951,-1.0,-0.43983408649344463,1926.8370892857147,0.37191733553117207,2265.8383894623657,1997,0.0,2.0,2303.803404806313,0.042250199452446784,150-200,0-0.05,0.09937163495203102,2111.1218649416787,2244.4033478305196,2111.1218649416787,-0.16164546987879214,2244.4033478305196,1891.9816666666666,0.0,-1.2725038046684252,0.8792601733748494,2266.3301653390745
2259.6126652649873,0.07936798738006944,-1.0,1.0630156045910464,2251.4809967472897,0.9139927172502021,340.3297227272727,1985,0.0,2.0,339.2257153419593,-0.5818006235125315,150-200,0.1-0.15,1.5328460124349554,2004.8314902643842,353.4045109417937,2004.8314902643842,-0.49051002557191914,353.4045109417937,333.25989189189187,0.0,-1.2717101267493378,0.11544909131356167,339.0930770398482
2649.0985733034895,1.753448160380573,1.0,-1.005471561819691,1939.5973432766614,1.6197001654456373,2265.8383894623657,1997,0.0,2.0,2303.093305703013,1.7252715822055698,200-250,0-0.05,0.09937163495203102,2626.288008548746,2097.4723969483566,2626.288008548746,1.6881431832589229,2097.4723969483566,2234.771016,0.0,-1.276345304788297,0.11544909131356167,2262.0680419806245
1904.6161614711968,1.8123946453453792,-1.0,1.112404855298343,1947.012729366306,-0.5609826446264192,2427.9363483870966,2004,0.0,1.0,2303.9537351865138,-0.6018349386487778,100-150,0.1-0.15,-0.7368217519130082,2002.059451152996,2097.4723969483566,2002.059451152996,-0.49884650499255406,2097.4723969483566,1979.0954686567163,0.0,0.11846282858290759,-2.296334982163445,2429.5049166846075
2234.9670913988853,-0.23894303142988535,1.0,-1.2002467189936816,2110.5015095906433,0.575570976561288,2286.061090450644,1987,2.0,0.0,2303.4878184720233,0.9391769617619985,150-200,0-0.05,1.2939336161878014,2340.074970297905,2246.9423055944053,2340.074970297905,0.6079291072072145,2246.9423055944053,2199.210564835165,-1.0,0.0591179577607378,0.11544909131356167,2284.68340311493
2014.9688315667663,0.5155719761196371,-1.0,-0.4914648738194636,2179.7066928,-0.3364526506070468,2286.061090450644,1987,2.0,0.0,2303.494146915352,0.9243519780285703,100-150,0-0.05,1.2939336161878014,2335.4837805196685,2336.529241395033,2335.4837805196685,0.5916732608226428,2336.529241395033,2020.2036499999997,-1.0,0.05920591480150509,-1.8011951230235572,2284.7213058002153
2396.0130523978496,0.07936798738006944,-1.0,-0.7044653382814374,2107.4738716959064,0.6392149474589962,2286.061090450644,1987,2.0,0.0,2303.023573421808,1.8433405743385434,150-200,0-0.05,1.2939336161878014,2676.877722331582,2246.9423055944053,2676.877722331582,1.8927945523728094,2246.9423055944053,2170.764076923077,-1.0,0.052670793838476754,0.11544909131356167,2281.9029193340493
2522.338312537648,0.6334649460492501,1.0,0.7133647826645392,2251.4757162469537,0.931149867660757,1994.8476470905173,2009,1.0,0.0,1991.897274325782,1.383138935141922,150-200,0.1-0.15,-1.3341027425308933,2491.151101868567,1951.6443518312421,2491.151101868567,1.1617015724278732,1951.6443518312421,1930.9094358208956,1.0,1.3458854232567707,2.135153780978082,1991.897274325782
2624.4362235971125,0.06757869038710798,-1.0,-0.7243309941885475,2250.036214459789,1.9211868200766358,3541.3756022459893,1985,1.0,0.0,3538.205908137045,1.9441185803974081,250-300,0-0.05,1.5328460124349554,2721.7067923360646,3877.527777348142,2721.7067923360646,2.0775959468835334,3877.527777348142,3858.6582697841723,1.0,1.3430411569101852,1.9228313412124232,3538.205908137045
1957.3913729942733,-0.2861002194017308,1.0,0.23441174465343853,2112.3953407017543,-0.9517237376530234,2320.6915569114467,2007,0.0,1.0,2303.7782104375897,0.13020896641035534,50-100,0.05-0.1,-1.0951903462837393,2129.3999978323955,2246.9423055944053,2129.3999978323955,-0.10328089464455797,2246.9423055944053,2234.510402857143,0.0,0.11763516412202348,-0.0015685617566142743,2321.0928857297295
2524.209952963359,0.3623111152111403,1.0,0.4909988883369196,2109.2555680701753,1.4598290542539123,2341.6876856989247,1999,1.0,2.0,2303.2967711262554,1.3492667943011443,200-250,0.05-0.1,-0.13954076129512305,2478.6769258673194,2246.9423055944053,2478.6769258673194,1.1145888801962556,2246.9423055944053,2286.7081923913042,1.0,0.18766570470951546,0.11544909131356167,2339.2202149623254
2422.7618452121887,0.07936798738006944,-1.0,-0.5460428313035635,2248.796140200167,0.6696847875834694,2180.0510138858986,2002,0.0,1.0,2303.3725930416067,1.194412209448937,150-200,0-0.05,-0.49790935566585415,2423.669274750708,2393.0645843312104,2423.669274750708,0.9098177701606985,2393.0645843312104,2134.6607227272725,0.0,0.11572316081169638,0.11544909131356167,2177.8622919181034
2153.9227278350054,-0.452329307002485,1.0,-1.2981296339583586,2181.573869750367,-0.31025122173222314,2427.9363483870966,2004,0.0,1.0,2303.774389490675,0.1431980386199262,100-150,0-0.05,-0.7368217519130082,2132.1720369437835,2355.8955713333335,2132.1720369437835,-0.09438291085793173,2355.8955713333335,2571.15315,0.0,0.11761714877833243,0.11544909131356167,2428.428456404736
2318.3523111197705,-0.6397791291905696,-1.0,-0.30245197311959515,1991.9664818882466,0.939686690160056,2320.6915569114467,2007,0.0,1.0,2303.5229234218077,0.8557431854014919,150-200,0.05-0.1,-1.0951903462837393,2314.606860962025,2108.871813432837,2314.606860962025,0.5181810146324247,2108.871813432837,2022.9778166666665,0.0,0.11643168650924815,0.11544909131356167,2319.553988
1877.0068311366795,1.3879799535987727,-1.0,-1.1870594260219982,1978.80783490991,-1.4478615075558483,2320.6915569114467,2007,0.0,1.0,2303.9601830344336,-0.6362768565622158,50-100,0-0.05,-1.0951903462837393,1997.3816351525281,2113.836213666696,2008.8210425451716,-0.5128866487731986,2113.836213666696,2294.177209433962,0.0,0.11849323573721389,-1.4475340029156094,2322.189836216216
2402.92918476851,-0.1564179524791564,-1.0,1.6820245310358841,1991.9613504816955,1.333639529800392,2341.6876856989247,1999,1.0,2.0,2303.522445803443,0.8568984278895673,200-250,0.1-0.15,-0.13954076129512305,2314.953365850949,2108.871813432837,2314.953365850949,1.3171710596187158,2108.871813432837,2142.798970588235,1.0,0.19090925759164873,2.87746700181004,2340.574748869752
2180.1917510228104,-0.6173794649039429,1.0,1.712707396629326,2111.8821685380117,-0.03707932524788349,2265.8383894623657,1997,0.0,2.0,2303.699522812052,0.38170710791686463,100-150,0.1-0.15,0.09937163495203102,2186.486678282548,2246.9423055944053,2186.486678282548,0.08243368004817817,2246.9423055944053,2247.2647841121498,0.0,-1.273066333246798,0.8040174808742274,2265.706649730894
2334.7929918663194,-0.999352687475889,1.0,0.06767406329642163,2183.321961380323,0.8412627151822468,2286.061090450644,1987,2.0,0.0,2303.9878848995695,-0.7945416762373259,150-200,0.05-0.1,1.2939336161878014,1977.284351594963,2355.8955713333335,1977.284351594963,-0.5728121002729415,2355.8955713333335,2426.8283582278477,-1.0,0.06607413804598575,2.5836801734877257,2287.6784303974223
2006.9567185744063,0.8692508859084759,1.0,1.421851526347361,2255.2347008123475,-0.6224297808403351,339.351661981982,1998,0.0,0.0,340.0478121996303,-1.9981989120698893,100-150,0.1-0.15,-0.020084563171546017,1889.0988573639231,319.75384873859423,1889.0988573639231,-0.8281907934079725,319.75384873859423,313.40401025641023,0.0,-2.203794757830142,0.9064850558287162,339.7791321299639
2165.898576730782,-0.8838175769448683,-1.0,1.0346386478147924,2112.671005263158,-0.7336172368611144,1994.8476470905173,2009,1.0,0.0,1995.1508600862999,-0.01982304819049106,50-100,0.1-0.15,-1.3341027425308933,2098.7343151626624,1995.7612852088519,2098.7343151626624,-0.2008980875989108,1995.7612852088519,1998.7389164835165,1.0,1.3507294556622613,0.11544909131356167,1995.1508600862999
2101.476768877638,0.8928294798943989,-1.0,-0.9035663731024219,2235.4744055005503,0.6060825693917397,2265.8383894623657,1997,0.0,2.0,2303.8398232065997,-0.09281271512556633,150-200,0-0.05,0.09937163495203102,2084.7008671612593,2402.541530485762,2084.7008671612593,-0.24507093187044857,2402.541530485762,2136.4151235294116,0.0,-1.2723065519930292,0.11544909131356167,2266.5487541442412
2502.324333021494,-0.2861002194017308,1.0,2.595293694320109,2183.414840969163,1.5661988903540938,339.351661981982,1998,0.0,0.0,339.4798515711645,-0.8650211115327061,200-250,0.15-0.2,-0.020084563171546017,1969.0548604830292,343.2202184822467,1969.0548604830292,-3.352330852904942,343.2202184822467,347.3890761904762,0.0,-2.204004902494791,0.11544909131356167,338.669866064982
1906.6170620086023,1.5766087054861535,-1.0,-1.1945981135034034,2235.7212422442244,-1.3462257859643072,1994.8476470905173,2009,1.0,0.0,1995.5092572815536,-0.25514460636528913,50-100,0-0.05,-1.3341027425308933,2055.5078302694515,2066.020331051668,2055.5078302694515,-0.3359573338436887,2066.020331051668,2073.251619148936,1.0,1.351263275430566,-2.0669434187270643,1995.5092572815536
1939.0395116155569,0.8928294798943989,-1.0,-0.9133606140839902,1998.0497643545277,-0.5577708980126874,339.351661981982,1998,0.0,0.0,339.94320406654344,-1.6588790184840092,100-150,0-0.05,-0.020084563171546017,1903.8253151431736,382.0393287492085,1903.8253151431736,-0.7864008569784599,382.0393287492085,370.96156666666667,0.0,-2.203833530412661,-0.6333165918039285,339.57482527075814
1926.594127711312,-0.22715373443692433,-1.0,1.409826514063537,2182.8868938325995,-0.6892437456457966,2341.6876856989247,1999,1.0,2.0,2303.934749856528,-0.5048421740259946,50-100,0.1-0.15,-0.13954076129512305,2015.8330204877066,2355.8955713333335,2015.8330204877066,-0.45730430760491836,2355.8955713333335,2304.6753467532467,1.0,0.19684155332294562,-0.26154191346735334,2343.049460818084
2390.920979803209,0.008632205422301522,-1.0,-0.7811400744954407,2249.863419266055,0.47613208965353965,2286.061090450644,1987,2.0,0.0,2303.60208866571,0.6557504093944881,150-200,0-0.05,1.2939336161878014,2257.1736756229493,2393.0645843312104,2257.1736756229493,0.3196008267227803,2393.0645843312104,2445.969326612903,-1.0,0.06070645863538312,-0.6578370551856109,2285.36779688507
2512.8173868180584,-0.8991436630357179,-1.0,-1.0802541508594086,2232.608315951595,0.4665803552243016,2341.6876856989247,1999,1.0,2.0,2303.3725930416067,1.194412209448937,150-200,0-0.05,-0.13954076129512305,2423.669274750708,2402.541530485762,2423.669274750708,0.9098177701606985,2402.541530485762,2652.462204255319,1.0,0.18875519445593028,0.11544909131356167,2339.6753096878365
2059.0244775274955,-1.6878476318648283,-1.0,0.36365782730216856,2253.830625426482,0.3991754290419132,2427.9363483870966,2004,0.0,1.0,2303.7994644548066,0.056282469261232225,150-200,0.05-0.1,-0.7368217519130082,2113.980530275298,2386.7916826086957,2110.1599256037007,-0.15255246934885502,2386.7916826086957,2359.9124953125,0.0,0.11773537590371894,-0.19329478894008587,2428.578960172228
1859.1167706194924,-0.9156486788258638,-1.0,-1.21993068272287,2236.20759119912,-1.3783432521016248,2265.8383894623657,1997,0.0,2.0,2303.9593472022957,-0.6317658980972489,50-100,0-0.05,0.09937163495203102,1997.9880187081444,2402.541530485762,1997.9880187081444,-0.5110685899238847,2402.541530485762,2142.949101960784,0.0,-1.2716590132738799,-0.6556675416277883,2267.266155435953
1990.4774140202883,0.5627291640914822,-1.0,-0.7714498176829298,2235.199003080308,-0.5267518492172665,2427.9363483870966,2004,0.0,1.0,2303.7949270803447,0.07231077233118362,100-150,0-0.05,-0.7368217519130082,2117.2723267200718,2402.541530485762,2117.2723267200718,-0.14206561754554614,2402.541530485762,2646.116626732673,0.0,0.11771398217342514,0.11544909131356167,2428.5517261571586
2020.0395112961776,-1.2162757521463765,-1.0,-0.33476303790358025,2211.3457882716048,-0.4310739175941978,339.351661981982,1998,0.0,0.0,340.0355053604436,-1.9488246979186095,100-150,0.05-0.1,-0.020084563171546017,1890.831381808541,361.82224863188935,1890.831381808541,-0.8232921448598376,361.82224863188935,261.8748058823529,0.0,-2.2037993208979096,-0.9056695042989951,339.75509602888087
2379.728507166886,-0.1564179524791564,-1.0,1.2770178147053206,2204.404206790123,1.0925433467473908,3541.3756022459893,1985,1.0,0.0,3540.2271885438972,1.3421549477888777,200-250,0.1-0.15,1.5328460124349554,2476.078139200393,3658.9968547433537,2476.078139200393,1.1048052249994715,3658.9968547433537,3653.9525985915493,1.0,1.3460714166668926,0.11544909131356167,3540.2271885438972
2101.807403768391,0.6334649460492501,-1.0,0.7666811768789137,2251.1145013344453,0.041017505411617715,2341.6876856989247,1999,1.0,2.0,2303.8711072094693,-0.2176637626562676,100-150,0.1-0.15,-0.13954076129512305,2062.0047969367674,2393.0645843312104,2062.0047969367674,-0.31584767022230154,2393.0645843312104,2525.7171246376815,1.0,0.19592531492054055,0.11544909131356167,2342.667467922497
2040.7612501038152,1.3879799535987727,-1.0,0.7938754647761215,2114.1022805847956,-0.30327851983381143,2341.6876856989247,1999,1.0,2.0,2304.0399453012915,-1.1562140099764604,100-150,0.1-0.15,-0.13954076129512305,1939.5153187022977,2246.9423055944053,1939.5153187022977,-0.6836971279069357,2246.9423055944053,2331.7510097826084,1.0,0.1983564418220164,0.11544909131356167,2343.680859956943
1770.8406905606644,-0.781250693106105,-1.0,-0.5854898069428545,1980.0884502252254,-1.7520524528356094,1994.8476470905173,2009,1.0,0.0,1996.604559331176,-1.3526236482840641,0-50,0-0.05,-1.3341027425308933,1923.4028413673532,1939.8891974900637,1923.4028413673532,-0.7303132030155479,1939.8891974900637,1958.4285066666666,1.0,1.3528949686141438,0.11544909131356167,1996.604559331176
1891.0592253282666,0.19726095730968235,-1.0,-0.6295910243514148,2113.9605547368424,-1.7108489555280446,2320.6915569114467,2007,0.0,1.0,2304.0182136657104,-0.9922693510847864,0-50,0-0.05,-1.0951903462837393,1955.2812911483186,2246.9423055944053,1955.2812911483186,-0.637685290919809,2246.9423055944053,2247.2557171428575,0.0,0.11876691018328346,0.11544909131356167,2322.5396511351346
2124.8652590895267,1.5766087054861535,1.0,-0.8337585246822187,2208.1852932098764,-0.8790354882910464,2180.0510138858986,2002,0.0,1.0,2303.739762159254,0.25709107765207995,50-100,0-0.05,-0.49790935566585415,2157.29364139074,2342.3687971830986,2157.29364139074,-0.013186480760099187,2342.3687971830986,2358.135912328767,0.0,0.11745388830445773,-2.0402366200337814,2180.068471875
1878.381036101138,-0.9675215855948932,-1.0,-0.2397825621085623,2210.636834567901,-1.5168305543391238,2286.061090450644,1987,2.0,0.0,2304.0246615136302,-1.0386071851996657,0-50,0.05-0.1,1.2939336161878014,1950.6034751478508,2342.3687971830986,1950.6034751478508,0.5159923668750162,2342.3687971830986,2231.3506765625,-1.0,0.06658619261146714,0.11544909131356167,2287.8986950590765
2380.8579811776895,0.12652517535191443,1.0,-0.6435149505798748,2183.736497650514,1.7153363443627274,340.3297227272727,1985,0.0,2.0,339.6822990757856,-1.1446692238831375,200-250,0-0.05,1.5328460124349554,1940.5548333690683,343.2202184822467,1940.5548333690683,-0.680675512910131,343.2202184822467,325.96458333333334,0.0,-1.2712299873522652,0.11544909131356167,340.03050322580646
1833.3491624830488,1.6001872994720763,-1.0,-0.9742057213845126,2183.4959883994125,-1.5194930922819074,2320.6915569114467,2007,0.0,1.0,2304.0091389167865,-0.929857573130922,0-50,0-0.05,-1.0951903462837393,1961.8648840378657,2355.8955713333335,1961.8648840378657,-0.6183549173220101,2355.8955713333335,2464.673032876712,0.0,0.11872411216219751,0.11544909131356167,2322.4849475675674
2440.7871133995754,0.06757869038710798,1.0,1.378345081688583,2251.0170660438666,0.7739412944118155,3541.3756022459893,1985,1.0,0.0,3539.498657922912,1.5743669417837094,150-200,0.1-0.15,1.5328460124349554,2564.6101383203563,3877.527777348142,2564.6101383203563,1.4442210050947288,3877.527777348142,3867.3448043165463,1.0,1.3449790512328528,0.33116818757158695,3539.498657922912
1934.2769757861777,-0.23894303142988535,-1.0,-0.2192891784012608,1996.1370325626203,-0.9415392891408799,2427.9363483870966,2004,0.0,1.0,2303.9111077474895,-0.3920752386065883,50-100,0.05-0.1,-0.7368217519130082,2032.9850124894215,2108.871813432837,2032.9850124894215,-0.40515123425018607,2108.871813432837,2385.7040714285718,0.0,0.11826180913007155,0.11544909131356167,2429.2490602798707
1874.6643933403798,-1.437914535614049,1.0,1.1768842016179077,1947.2164826893354,-1.6162694412468726,2320.6915569114467,2007,0.0,1.0,2303.9773772955527,-0.732380753430164,0-50,0.1-0.15,-1.0951903462837393,1984.9074591512808,2097.4723969483566,1966.4627116488525,-0.5501572133801867,2097.4723969483566,2036.095001388889,0.0,0.11857432257467557,-1.3529674451767357,2322.293485081081
1813.2234517015086,1.4822943295424635,-1.0,-0.032230314460346215,2236.5144891089108,-1.6269613457239855,2286.061090450644,1987,2.0,0.0,2304.0093777259685,-0.9314609852389689,0-50,0.05-0.1,1.2939336161878014,1961.691631593404,2402.541530485762,1961.691631593404,-0.6188644919457817,2402.541530485762,2422.9180019607843,-1.0,0.06637338284287006,0.11544909131356167,2287.807156498389
2210.109621335881,1.8595518333172243,-1.0,-1.0379075042746928,1942.4416573415765,0.25109463966919765,2341.6876856989247,1999,1.0,2.0,2303.4233399928266,1.0852452179506256,150-200,0-0.05,-0.13954076129512305,2386.8531303025825,2097.4723969483566,2386.8531303025825,0.7754804554553429,2097.4723969483566,2082.079516923077,1.0,0.1894845361716244,-1.5867497150087322,2339.9799006458557
2020.8297470981638,-0.6173794649039429,-1.0,0.9661411141688863,2133.885874178404,-0.4336947028310027,1994.8476470905173,2009,1.0,0.0,1996.5111893203884,-1.2117079601564553,100-150,0.1-0.15,-1.3341027425308933,1934.6642502573682,2206.466640057929,1934.6642502573682,-0.15869840387631998,2206.466640057929,2332.9949047619048,1.0,1.3527558570022182,0.11544909131356167,1996.5111893203884
2048.374931786019,1.7416588633876113,1.0,-0.6423308316786107,2079.5224596330277,0.22755574873715767,2320.6915569114467,2007,0.0,1.0,2303.9875266857966,-0.7923753067426597,150-200,0-0.05,-1.0951903462837393,1977.5442302616557,2221.4879021719216,1977.5442302616557,-0.5720412927133458,2221.4879021719216,2150.3524181818184,0.0,0.1186221870788415,0.8225680824852515,2322.3546667027026
2276.569381439909,-0.4747289712891112,-1.0,-0.16708284210486457,1975.1009484234232,0.17519464369348886,2265.8383894623657,1997,0.0,2.0,2303.6650148852227,0.48284950576299573,150-200,0.05-0.1,0.09937163495203102,2211.5216565072733,2113.836213666696,2211.5216565072733,0.1655176210238297,2113.836213666696,1776.2552382978724,0.0,-1.273253154710327,-0.20242569388764084,2265.4995278794404
2064.424422174401,1.63555519045096,-1.0,-1.1940017369411677,2235.5491157315732,-0.6449120071364571,1994.8476470905173,2009,1.0,0.0,1995.3404730312839,-0.14035760477476822,100-150,0-0.05,-1.3341027425308933,2075.864992493709,2066.020331051668,2075.864992493709,-0.27272265863308454,2066.020331051668,2071.587119148936,1.0,1.3510118717141975,-0.48914654715165495,1995.3404730312839
2166.264328520422,1.54124081450727,-1.0,-1.1439602179061417,2112.7021538011695,-0.3225072468102234,2341.6876856989247,1999,1.0,2.0,2303.825255846485,-0.03757131601976148,100-150,0-0.05,-0.13954076129512305,2095.269266273427,2246.9423055944053,2095.269266273427,-0.21183410967978977,2246.9423055944053,2318.7389619565215,1.0,0.19526533242977023,-0.33615618105306827,2342.392261033369
2387.302885600312,-1.275222237111183,-1.0,2.0022940360998374,2179.892260352423,1.0540441400885887,1994.8476470905173,2009,1.0,0.0,1993.6382659115427,0.7414567982093939,200-250,0.15-0.2,-1.3341027425308933,2281.169139180904,2084.340618623479,2281.169139180904,0.4019253281388212,2084.340618623479,2069.648547222222,1.0,1.3484769986471568,0.11544909131356167,1993.6382659115427
2196.21472160285,0.5745184610844436,-1.0,-0.16252392831141177,2234.656987678768,-0.19424614579084606,2180.0510138858986,2002,0.0,1.0,2303.706567682927,0.3604366800311898,100-150,0.05-0.1,-0.49790935566585415,2181.375731170926,2402.541530485762,2181.375731170926,0.06559487357489041,2402.541530485762,2243.0020704081635,0.0,0.11729738948724977,0.11544909131356167,2179.8690188577584
2352.0649136941115,0.07936798738006944,-1.0,-0.2886748506556906,2236.9517636963697,1.9687720579056858,340.3297227272727,1985,0.0,2.0,339.8995147874307,-1.551267152636418,250-300,0.05-0.1,1.5328460124349554,1909.9757769215662,367.3763710920772,1909.9757769215662,-0.7688457847159385,367.3763710920772,350.86354509803925,0.0,-1.2710015173632947,-1.363615579859735,340.4764755218216
2543.7684199340656,-0.9239011867209367,-1.0,-0.9295362051166651,2110.531879415205,1.0743712844068967,2180.0510138858986,2002,0.0,1.0,2303.4924752510765,0.9282769952250769,200-250,0-0.05,-0.49790935566585415,2336.6965476309006,2246.9423055944053,2336.6965476309006,0.5959639757996971,2246.9423055944053,2135.736595,0.0,0.11628817070024505,0.23936284021559392,2178.5826186422414
2589.4044066272186,1.399769250591734,-1.0,-0.7557486914960106,2232.068497909791,1.1920239863611182,2265.8383894623657,1997,0.0,2.0,2303.284591857963,1.3733043620593013,200-250,0-0.05,0.09937163495203102,2487.5128005348697,2402.541530485762,2487.5128005348697,1.1479345255038513,2402.541530485762,2106.062476470588,0.0,-1.2753113450792068,1.178650561951307,2263.216170721206
1986.5648403157734,1.7180802694016892,-1.0,0.130079833904182,2181.8710844346547,-0.4925210538081134,2265.8383894623657,1997,0.0,2.0,2303.81068848637,0.016027974714827982,100-150,0.05-0.1,0.09937163495203102,2105.837665385595,2355.8955713333335,2105.837665385595,-0.29388245916362793,2355.8955713333335,2233.5817415584415,0.0,-1.2724643559766131,-0.365800696165405,2266.373883100108
1795.963759444097,-0.1092607645073114,-1.0,-0.5873184167799514,1997.464784007707,-1.6905218112097367,2320.6915569114467,2007,0.0,1.0,2304.034691499283,-1.114438841800224,0-50,0-0.05,-1.0951903462837393,1943.3268724804566,2108.871813432837,1943.3268724804566,-0.6726095001167792,2108.871813432837,2070.53813,0.0,0.1188446235112138,-2.6726208075502176,2322.638981297297
2166.767820450913,0.9517759648592053,1.0,0.24845057415765817,2250.9090417848206,-0.4679254982401557,1994.8476470905173,2009,1.0,0.0,1995.1896445523191,-0.04382465010877721,100-150,0.05-0.1,-1.3341027425308933,2094.0564991621945,2111.47434646609,2072.571038877424,-0.21565720162758165,2111.47434646609,2114.7840977099236,1.0,1.3507872215530674,-0.5776090954335357,1995.1896445523191
2185.1987939112887,1.2818762806621211,-1.0,0.7060607131720127,2366.5113673469386,0.40724654828222107,339.351661981982,1998,0.0,0.0,339.9905853974122,-1.7938258167233727,150-200,0.1-0.15,-0.020084563171546017,1897.1550960313955,1540.4061906717502,1897.1550960313955,-0.805371766063159,1540.4061906717502,321.165275,0.0,-2.2038159725027113,-0.5500311896438559,339.6673642599278
2343.432798662807,0.9871438558380888,-1.0,-0.2897156590277426,2182.839965198238,1.265727147653034,2341.6876856989247,1999,1.0,2.0,2303.9290184361553,-0.47674366325505446,200-250,0.05-0.1,-0.13954076129512305,2019.9910791547888,2355.8955713333335,2019.9910791547888,-0.44470405688164627,2355.8955713333335,2304.2603025974026,1.0,0.1967590322484002,0.11544909131356167,2343.015059956943
2164.3892511256527,0.07936798738006944,1.0,-1.241361857314645,2248.680083319433,-0.12468613763064425,3541.3756022459893,1985,1.0,0.0,3540.50947633833,1.246413952466427,100-150,0-0.05,1.5328460124349554,2441.774155196963,3588.684139151035,2441.774155196963,0.9766782198010395,3588.684139151035,3583.095716176471,1.0,1.346494732490603,0.6531104068314887,3540.50947633833
1879.992166388627,0.35052181821817924,-1.0,1.3674139573780038,1946.4837939721792,-1.03193389758436,1994.8476470905173,2009,1.0,0.0,1995.5832350593312,-0.3080279848515909,50-100,0.1-0.15,-1.3341027425308933,2046.5853293796704,1783.4374539087785,2046.5853293796704,-0.3634652185674599,1783.4374539087785,1787.3450686567164,1.0,1.3513734683033642,0.11544909131356167,1995.5832350593312
1900.2023218410545,1.1286154197536247,1.0,-0.6003368920134062,2251.7586447873227,-1.7018046770637762,2265.8383894623657,1997,0.0,2.0,2304.0096165351506,-0.9330664219420141,0-50,0-0.05,0.09937163495203102,1961.5183791489421,2393.0645843312104,1961.5183791489421,-0.6193740189675998,2393.0645843312104,2303.8190638655465,0.0,-1.271386597668224,-1.6494209470237264,2267.567879655544
1799.0050851777078,0.008632205422301522,1.0,-0.5017825288816619,2113.6101336842107,-1.6547268951996963,3541.3756022459893,1985,1.0,0.0,3544.192048929336,-0.6597014086522123,0-50,0-0.05,1.5328460124349554,1994.2630911522165,3436.9342726022956,1994.2630911522165,-0.522227445276973,3436.9342726022956,3466.9454375,1.0,1.3520196866145804,-1.6743555007641742,3544.192048929336
2514.650294858776,1.753448160380573,-1.0,-0.7081463734720607,2180.9295787077826,1.2422300094269725,1994.8476470905173,2009,1.0,0.0,1994.4003088457391,0.3931520149871017,200-250,0-0.05,-1.3341027425308933,2189.2587173939364,2084.340618623479,2189.2587173939364,0.09158402867407868,2084.340618623479,2079.4598499999997,1.0,1.3496116829019216,0.7193267755377015,1994.4003088457391
2263.388236318921,1.2229297956973146,-1.0,-0.6475615671297024,2250.0994201000835,0.06662797290951453,2320.6915569114467,2007,0.0,1.0,2303.6528356169297,0.517414864471656,100-150,0-0.05,-1.0951903462837393,2220.3575311748236,2393.0645843312104,2220.3575311748236,0.1950803019734411,2393.0645843312104,2404.258846456693,0.0,0.11704407661714707,2.018254958771204,2320.3371127567566
1974.799502226991,0.8338829949295924,-1.0,-1.2152258219961722,1931.2638666666667,-0.5614901005913888,2180.0510138858986,2002,0.0,1.0,2303.936779734577,-0.5149188650771701,100-150,0-0.05,-0.49790935566585415,2014.3603747097814,2244.4033478305196,2014.3603747097814,-0.4617603107728394,2244.4033478305196,2057.8826736842107,0.0,0.11838287009556646,-0.21288216024359324,2181.25227575431
1924.243921933241,0.2797860362604113,1.0,-0.8186486999797724,2210.2916049382716,-1.4007837256917683,2320.6915569114467,2007,0.0,1.0,2303.984541571019,-0.774455436229559,50-100,0-0.05,-1.0951903462837393,1979.709885817428,2342.3687971830986,1979.709885817428,-0.5656137291803996,2342.3687971830986,2563.364269117647,0.0,0.11860810922601474,0.11544909131356167,2322.336672108108
2220.4579207874044,-1.658374389382425,-1.0,-1.1897069908317937,1974.0167740990992,0.06772639025141074,2265.8383894623657,1997,0.0,2.0,2303.5786853658537,0.7167312824789871,100-150,0-0.05,0.09937163495203102,2274.1524151802023,2113.836213666696,2274.1524151802023,0.3777568233716986,2113.836213666696,1766.0132510638298,0.0,-1.2737204409891802,-1.88240907889295,2264.981364908504
2063.94080454969,1.9302876152749922,-1.0,0.3036272150575224,2251.6620232693913,0.8166671596142892,339.351661981982,1998,0.0,0.0,339.4263168207024,-0.8003356867820925,150-200,0.05-0.1,-0.020084563171546017,1976.591341817116,353.4045109417937,1976.591341817116,-0.574867063237628,353.4045109417937,359.5415114285714,0.0,-2.2040246638131245,0.11544909131356167,338.5653090252708
