Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,MRP_Range,Visibility_Range,Outlet_Age,Discount_Potential,Outlet_Item_Popularity,Location_Price_Sensitivity,Shelf_Effectiveness,Item_Outlet_Type,Outlet_Seasonal_ItemType,Income_Bracket,Location_Demographics_Relevance,Essentials_Discount_Level,Outlet_Type_Location_Age_Index,Predicted_Item_Outlet_Sales
1911.652029127017,-0.9062172412314944,-1.0,0.5381964084916785,2236.0999205720573,-1.4163350027954575,2180.0510138858986,2002,0.0,1.0,2303.9417947274032,-0.5401051246830874,50-100,0.05-0.1,-0.4979093556658541,2010.7220733760844,2402.541530485762,1989.837710304012,-0.4727544925967901,2402.541530485762,2256.386009183673,0.0,0.1184065196280535,-1.1154866460915802,2181.282408943965,-0.54324013
1936.7419160291367,0.3976790061900242,-1.0,-0.9181194112431909,1933.3326023809527,-1.4457064255780343,3541.3756022459893,1985,1.0,0.0,3544.3987748394,-0.8642593578926967,50-100,0-0.05,1.5328460124349554,1969.14148670526,2361.9275729199344,1969.14148670526,-0.5969097953172198,2361.9275729199344,2842.5855428571426,1.0,1.3523299805201123,-1.460391403001527,3544.3987748394,-0.86370707
1971.3961074850283,-0.5218861592609566,-1.0,-0.7347244678367202,1997.644383236994,-0.881148817562882,2180.0510138858986,2002,0.0,1.0,2304.0514081420374,-1.2531212866643353,50-100,0-0.05,-0.4979093556658541,1931.199201368133,2108.871813432837,1931.199201368133,-0.7078084011042733,2108.871813432837,1929.2048185185183,0.0,0.118923464610787,0.1154490913135616,2181.941034375,-1.2531537
2475.775083599956,0.1972609573096823,-1.0,-1.159973670090804,2167.8328156,1.4480804851408813,2427.9363483870966,2004,0.0,1.0,2302.9617815459114,1.944118580397408,200-250,0-0.05,-0.7368217519130082,2721.7067923360646,2336.529241395033,2772.7348874835807,2.077595946883533,2336.529241395033,2483.7669,0.0,0.1137875748629747,3.284114076054319,2423.551059311088,1.9424001
2197.447448842074,1.4587157355565403,-1.0,-1.1201891688252237,1991.122365510597,1.1246190601787305,2265.8383894623657,1997,0.0,2.0,2303.444355200861,1.038594006943313,200-250,0-0.05,0.099371634952031,2371.606915189947,2108.871813432837,2371.606915189947,0.7204857435021822,2108.871813432837,2243.715736363637,0.0,-1.2744472887775131,-0.5479172399971366,2264.175094725512,1.0375346
2133.560986965603,0.0793679873800694,1.0,-0.7331886965775578,2250.4092753127607,-0.4117616852058287,3541.3756022459893,1985,1.0,0.0,3542.7292849036403,0.3209160480196015,100-150,0-0.05,1.5328460124349554,2172.0200991699903,3588.684139151035,2172.0200991699903,0.0348792760472017,3588.684139151035,3598.3405779411764,1.0,1.3498245257891768,-0.2024256938876404,3542.7292849036403,0.32203275
1809.06150794896,-0.2743109224087693,-1.0,-0.0670947804900913,1948.4379735703249,-1.478838803645291,340.3297227272727,1985,0.0,2.0,340.0976548983364,-2.2548959561233977,0-50,0.05-0.1,1.5328460124349554,1882.0821333632216,294.8810932369825,1882.0821333632216,-0.8479817505658553,294.8810932369825,335.35711904761905,0.0,-1.2707930843885231,0.1154490913135616,340.8832831119545,-2.2532685
2405.4334050706707,-1.402546644635165,-1.0,-0.2589691023068765,2247.495636780651,1.153483026996337,2341.6876856989247,1999,1.0,2.0,2303.09294748924,1.7258906538513612,200-250,0.05-0.1,-0.139540761295123,2626.5478872154385,2393.0645843312104,2626.5478872154385,1.689183921460369,2393.0645843312104,2494.2749608695653,1.0,0.184738331650707,0.1154490913135616,2337.996834337998,1.7270397
1881.490384293145,-0.4747289712891112,1.0,-0.4517725368448606,1947.44596244204,-1.618382770518708,2265.8383894623657,1997,0.0,2.0,2304.004004519369,-0.8958617108594811,0-50,0-0.05,0.099371634952031,1965.5898115937937,2097.4723969483566,1965.5898115937937,-0.6073875487242817,2097.4723969483566,2302.478437333333,0.0,-1.2714170120389168,-2.634649400770809,2267.53419547901,-0.8998542
2089.116798690557,0.916408073880321,-1.0,-1.0251020724571156,2181.692169016153,-0.4930702624790615,2286.061090450644,1987,2.0,0.0,2303.788837446198,0.0936087722761842,100-150,0-0.05,1.2939336161878014,2121.6902640538465,2355.895571333333,2121.6902640538465,-0.127964029719362,2355.895571333333,2412.7791354430383,-1.0,0.063303850538887,-0.5278868799762553,2286.4862836734696,0.10146106
2160.215267703928,-0.6397791291905696,-1.0,0.4772078368717088,2121.007489201878,-0.2370137636992982,3541.3756022459893,1985,1.0,0.0,3541.7455547109207,0.7775990779843438,100-150,0.05-0.1,1.5328460124349554,2291.5642858486103,2867.2029295178045,2291.5642858486103,0.4378753119146314,2867.2029295178045,3402.8432727272734,1.0,1.3483486777530909,-0.6290046654321335,3541.7455547109207,0.7779519
2072.0633682602675,0.5509398670985212,-1.0,-0.899171136059334,1946.1874255023183,0.1473873415117996,2265.8383894623657,1997,0.0,2.0,2303.8579727044475,-0.1641451492252839,150-200,0-0.05,0.099371634952031,2071.533681382165,2097.4723969483566,2149.259923354149,-0.2862320535632833,2097.4723969483566,2291.6214586666665,0.0,-1.2722082404176955,-0.5240321555753299,2266.6576902045213,-0.16039756
2463.4243318534486,-0.5454647532468792,-1.0,-0.2397825621085623,2236.4588226622664,1.5630288964463408,339.351661981982,1998,0.0,0.0,339.48538964879856,-0.8718969040924681,200-250,0.05-0.1,-0.020084563171546,1968.2752244829512,367.3763710920772,1968.2752244829512,-3.326974213308925,367.3763710920772,376.3484939393939,0.0,-2.2040028577637405,0.1154490913135616,338.6806823104693,-0.8717048
2480.220159986128,1.128615419753625,-1.0,-1.3329835763420066,2178.1373249632893,0.5339435287007109,1994.8476470905173,2009,1.0,0.0,1992.349041531823,1.2318409457606725,150-200,0-0.05,-1.3341027425308931,2436.663208085341,2084.340618623479,2436.663208085341,0.9577504128903436,2084.340618623479,2053.0497833333334,1.0,1.346557804707725,-0.6578370551856118,1992.349041531823,1.2324213
2302.809884676132,1.54124081450727,-1.0,-0.7825274381775942,2141.053416273585,0.5537214643480713,2265.8383894623657,1997,0.0,2.0,2304.034333285509,-1.1116448217284731,150-200,0-0.05,0.099371634952031,1943.5867511471488,2260.8754536911697,1943.5867511471488,-0.6718526869997857,2260.8754536911697,2198.858693023256,0.0,-1.2712526385019542,0.8072949251375967,2267.7162333692145,-1.107304
1903.585547156184,0.6806221340210951,-1.0,2.0202896906265364,2236.3284459845986,-1.3093742053183492,2265.8383894623657,1997,0.0,2.0,2303.979048959828,-0.7420840360030266,50-100,0.15-0.2,0.099371634952031,1983.6946920400485,2402.541530485762,1983.6946920400485,-0.5537675680782406,2402.541530485762,2144.026131372549,0.0,-1.2715522522943936,0.1154490913135616,2267.384408396125,-0.74335396
2077.835631155248,1.2465083896832376,-1.0,2.422620325043684,2182.1604776798827,0.2334300332936727,2320.6915569114467,2007,0.0,1.0,2303.846032245337,-0.1168904554013524,150-200,0.15-0.2,-1.0951903462837391,2080.196303605253,2355.895571333333,2062.182150586242,-0.2591834142422607,2355.895571333333,2452.2143643835616,0.0,0.1179549495321519,-0.6203943517750187,2321.5017229189184,-0.117949426
2350.491833848446,-0.6173794649039429,1.0,-1.122196988226445,2351.279493877551,1.584370952694588,2427.9363483870966,2004,0.0,1.0,2303.6967765064564,0.3899395655884068,200-250,0-0.05,-0.7368217519130082,2188.479081393858,2526.8421445293884,2188.479081393858,0.0890092535583606,2526.8421445293884,3041.9292333333333,0.0,0.1172512290968215,1.5025646123204588,2427.9626114101184,0.38739717
1827.9463584300372,-0.5218861592609566,-1.0,-1.0829165015018207,2193.504732,-1.5953930882576162,340.3297227272727,1985,0.0,2.0,340.0650417744917,-2.0745357876804684,0-50,0-0.05,1.5328460124349554,1886.6733231414585,761.9701922531317,1886.6733231414585,-0.8350409218567549,761.9701922531317,324.2446,0.0,-1.2708273934454084,0.1154490913135616,340.8163240986717,-2.0743709
2392.893140638665,-1.4520616920056024,-1.0,-1.136140555664949,2254.6321815597075,1.1251682688496782,2180.0510138858986,2002,0.0,1.0,2303.976422058824,-0.7268663007291354,200-250,0-0.05,-0.4979093556658541,1985.600468929128,2386.791682608696,1985.600468929128,-0.5480931055968372,2386.791682608696,2275.190983802817,0.0,0.1185698177086765,0.1154490913135616,2181.4904714439654,-0.72918934
2347.039708296292,1.4587157355565403,-1.0,-0.9132372523452924,2234.00656919692,-0.2193491573237735,2320.6915569114467,2007,0.0,1.0,2303.6005364060256,0.659847121364246,100-150,0-0.05,-1.0951903462837391,2258.2998165119507,2402.541530485762,2140.5710349651604,0.3234438381477064,2402.541530485762,2332.329273404255,0.0,0.1167975336608231,0.5093850589288442,2320.0218474594594,0.65896875
1986.2566079174808,-1.3530315972647275,-1.0,-0.6796194053063445,2114.3343371929827,-0.6903004102817143,339.351661981982,1998,0.0,0.0,339.8730550831793,-1.4918873077391916,50-100,0-0.05,-0.020084563171546,1913.7007044774944,322.7416578022068,1913.7007044774944,-0.7581847175398942,322.7416578022068,333.0381849056604,0.0,-2.2038595137200376,-1.2511301057953366,339.43781949458486,-1.4910828
2396.0130523978496,0.0793679873800694,-1.0,-0.702160901456501,2110.862832631579,0.6472443139933256,2180.0510138858986,2002,0.0,1.0,2303.543222202296,0.8061072704923372,150-200,0-0.05,-0.4979093556658541,2299.880403182775,2246.9423055944053,2410.676618874282,0.4667598036375411,2246.9423055944053,2139.2736575,0.0,0.1165273664836902,1.6711683438025922,2178.887537823276,0.8022643
2401.8283860235333,1.7180802694016892,1.0,-1.016033084254916,2252.543376035743,1.3780130210157095,2341.6876856989247,1999,1.0,2.0,2303.515281527977,0.8741589507033259,200-250,0-0.05,-0.139540761295123,2320.1509391848017,2386.791682608696,2320.1509391848017,0.5376295553379774,2386.791682608696,2413.507990510949,1.0,0.1908062497163205,0.1154490913135616,2340.5317477933263,0.8764724
2322.6291590341334,1.7770267543664957,1.0,-0.2397825621085623,2176.208362555066,1.8591904751917725,1994.8476470905173,2009,1.0,0.0,1990.9319720604096,1.6803405382102206,250-300,0.05-0.1,-1.3341027425308931,2607.576744546875,2084.340618623479,2607.576744546875,-0.4277967403648158,2084.340618623479,2034.8050138888889,1.0,1.3444489695770645,1.8666681824372915,1990.9319720604096,1.6821088
2444.300445971315,1.423347844577657,-1.0,-0.3640581004141968,1985.9377206165705,0.7899582747744957,2341.6876856989247,1999,1.0,2.0,2302.9617815459114,1.944118580397408,150-200,0.05-0.1,-0.139540761295123,2721.7067923360646,2108.871813432837,2721.7067923360646,2.077595946883533,2108.871813432837,2081.499678431373,1.0,0.182855553739535,0.1154490913135616,2337.209556297094,1.943561
2504.905779357196,0.8338829949295924,1.0,-0.1361697964693319,2250.734195694557,1.3828723936422858,2341.6876856989247,1999,1.0,2.0,2303.115873170732,1.6859959982018098,200-250,0.05-0.1,-0.139540761295123,2609.915652547109,2386.791682608696,2609.915652547109,1.622796275575672,2386.791682608696,2397.2517788321165,1.0,0.1850674963159884,-2.275013134372206,2338.134437782562,1.6865681
2287.399864224477,-0.3568360013594983,-1.0,-1.348891352665024,2130.623596462264,0.8872420797044306,1994.8476470905173,2009,1.0,0.0,1991.6667222222225,1.4571267221995037,150-200,0-0.05,-1.3341027425308931,2518.9581192046808,2057.7124150875866,2518.9581192046808,1.267624339721359,2057.7124150875866,1986.096195555556,1.0,1.345542311897153,-0.6527766568410738,1991.6667222222225,1.4570233
2415.642395184092,1.1050368257677017,-1.0,-1.1662278795574326,2252.771078554021,0.6685863702415732,1994.8476470905173,2009,1.0,0.0,1993.6174372168284,0.7502439105365213,150-200,0-0.05,-1.3341027425308931,2283.6812996256,1951.644351831242,2283.6812996256,0.4105973977739756,1951.644351831242,1942.8093686567167,1.0,1.3484459875250026,0.8798003547706926,1993.6174372168284,0.75120276
1943.7553896449392,1.2229297956973146,1.0,1.6317540842506828,2254.670582696994,-0.8598067613146344,2180.0510138858986,2002,0.0,1.0,2303.984899784792,-0.7765934036957561,50-100,0.1-0.15,-0.4979093556658541,1979.4500071507352,2386.791682608696,1979.4500071507352,-0.5663854297204169,2386.791682608696,2275.5238838028167,0.0,0.118609798565824,0.1154490913135616,2181.5414108836208,-0.77572703
1850.3969023730756,-1.1502556889857936,-1.0,-1.131794223916668,2183.221260352423,-1.4365786417018087,2180.0510138858986,2002,0.0,1.0,2303.975586226686,-0.7220589959262547,50-100,0-0.05,-0.4979093556658541,1986.206852484744,2355.895571333333,1986.206852484744,-0.5462863860700814,2355.895571333333,2234.987792647059,0.0,0.1185658759549531,0.1154490913135616,2181.48544924569,-0.72544724
1835.4316475544065,-0.2743109224087693,-1.0,1.6452594154288476,1948.45340942813,-1.6649113437118397,340.3297227272727,1985,0.0,2.0,340.10688502772643,-2.3202678792965803,0-50,0.1-0.15,1.5328460124349554,1880.7827400297583,294.8810932369825,1880.7827400297583,-0.8516381944367526,294.8810932369825,335.5949047619048,0.0,-1.2707833741517365,0.1154490913135616,340.90223377609107,-2.3217468
2314.885087532665,1.753448160380573,1.0,-1.2459457730063417,2203.812384567901,0.7001546277079426,2265.8383894623657,1997,0.0,2.0,2303.2315762195126,1.475478478600187,150-200,0-0.05,0.099371634952031,2525.974843205382,2342.368797183098,2525.974843205382,1.2945490787890954,2342.368797183098,2344.6756535211266,0.0,-1.2755979743350536,0.1154490913135616,2262.8979627556514,1.4749525
2133.952434522725,0.6334649460492501,1.0,1.9435997511492784,2251.81750617181,0.1308629051841494,2341.6876856989247,1999,1.0,2.0,2304.022273421808,-1.0212392004355628,100-150,0.15-0.2,-0.139540761295123,1952.3359995924689,2393.0645843312104,1975.6710444524,-0.6463108391618676,2393.0645843312104,2531.825115942029,1.0,0.1981019168056617,-0.884130654446855,2343.574790635092,-1.0218083
1877.2702430706747,0.1265251753519144,-1.0,-0.1606739196615823,2183.920301468429,-0.7897810498954414,340.3297227272727,1985,0.0,2.0,339.79798336414046,-1.3410872021264888,50-100,0.05-0.1,1.5328460124349554,1924.269103589662,343.2202184822467,1924.269103589662,-0.7278174246162606,343.2202184822467,328.5723,0.0,-1.2711083131267849,-0.2522978655510138,340.26801821631875,-1.341752
2118.467770632456,-0.1092607645073114,1.0,2.595293694320109,2141.9170719339622,0.2366835326133832,340.3297227272727,1985,0.0,2.0,339.9992001848429,-1.821085125068484,150-200,0.15-0.2,1.5328460124349554,1895.9423289201632,405.12848292028207,1895.9423289201632,-3.352330852904942,405.12848292028207,381.9544258064517,0.0,-1.270896656779219,0.1154490913135616,340.6811426944971,-1.8254818
2322.7699597547025,0.5980970550703661,-1.0,-1.0632698868297628,1974.0692583333328,1.2374541422123535,2286.061090450644,1987,2.0,0.0,2303.5828645265424,0.7059629746577566,200-250,0-0.05,1.2939336161878014,2271.1204974021216,2113.836213666696,2271.1204974021216,0.3673380100936571,2113.836213666696,2329.169527083333,-1.0,0.0604391749100979,0.1154490913135616,2285.2526585392056,0.7035655
2318.3523111197705,-0.6397791291905696,-1.0,-0.3092410210843288,1995.407089980732,0.9509278033081172,2265.8383894623657,1997,0.0,2.0,2303.843166535151,-0.105736785252875,200-250,0.05-0.1,0.099371634952031,2082.2753329387947,2108.871813432837,2286.676582114783,-0.2526739733413105,2108.871813432837,2284.1479545454545,0.0,-1.2722884423959837,1.5198853772032668,2266.5688213132403,-0.10295055
2039.35638645584,0.916408073880321,1.0,-0.3556607361393337,2113.871781403509,-0.410705020569911,2180.0510138858986,2002,0.0,1.0,2304.0046015423245,-0.8997688241538074,100-150,0.05-0.1,-0.4979093556658541,1965.1566804826396,2246.9423055944053,1980.3932664029376,-0.6086639547733461,2246.9423055944053,2171.4317975,0.0,0.118702713317668,-0.9211327783841068,2181.659791271552,-0.90252477
2288.148958114488,1.8595518333172243,1.0,-0.4644730617519688,2181.634485903084,1.16417493147345,2341.6876856989247,1999,1.0,2.0,2303.781792575323,0.1179506875667389,200-250,0-0.05,-0.139540761295123,2126.801211165469,2355.895571333333,2126.801211165469,-0.1116116339388804,2355.895571333333,2293.598855844156,1.0,0.1946398181425488,0.1154490913135616,2342.131387836383,0.12270907
2575.7981188552003,0.751357915978863,-1.0,-0.1737615126207617,2343.135899319728,1.33042778318666,2286.061090450644,1987,2.0,0.0,2303.48208705165,0.9525242934418992,200-250,0.05-0.1,1.2939336161878014,2344.233028964988,2526.8421445293884,2344.233028964988,0.6226805278852826,2526.8421445293884,2230.688922222222,-1.0,0.0590383002095395,1.3087664356418145,2284.6490761546725,0.9538777
2450.27116366894,0.2797860362604113,-1.0,-0.6023139094275121,2352.7922639455783,0.6386657387880481,2265.8383894623657,1997,0.0,2.0,2303.7366576398854,0.2669858834207632,150-200,0-0.05,0.099371634952031,2159.545923168743,2526.8421445293884,2159.545923168743,-0.1790885793354174,2526.8421445293884,2531.9660642857148,0.0,-1.2728652669733018,0.1154490913135616,2265.929538643703,0.265758
2125.0155063624406,0.0086322054223015,-1.0,-1.0128705198873618,2252.533099675061,0.6493993959711399,2265.8383894623657,1997,0.0,2.0,2303.5130128407463,0.8795983915729092,150-200,0-0.05,0.099371634952031,2321.796837407189,2386.791682608696,2321.796837407189,0.5434128163077903,2386.791682608696,2410.5848272000003,0.0,-1.2740758279526845,0.1154490913135616,2264.5871883745963,0.8785461
2016.8441977764485,1.8949197242961089,1.0,-0.2664127693929354,2191.34754,-0.5673226324419257,2180.0510138858986,2002,0.0,1.0,2304.0160643830704,-0.9772036727530282,100-150,0.05-0.1,-0.4979093556658541,1956.8405631484743,2336.529241395033,1956.8405631484743,-0.6331132559136752,2336.529241395033,2032.52095,0.0,0.1187567737698599,0.1154490913135616,2181.7286671336205,-0.98374146
2140.4903235802785,-0.1092607645073114,-1.0,2.0979274393235925,2234.8943025302533,-0.3288889873317085,2341.6876856989247,1999,1.0,2.0,2303.7452547704447,0.2394626684551073,100-150,0.15-0.2,-0.139540761295123,2153.3088351681195,2402.541530485762,2153.3088351681195,-0.0261330533317859,2402.541530485762,2674.5681808510635,1.0,0.1941140445805589,0.1154490913135616,2341.912082346609,0.24293312
2350.8849003943906,-1.4060834337330534,-1.0,-1.0046878687509302,2110.696966666667,1.9377530091102648,1994.8476470905173,2009,1.0,0.0,1993.330144875944,0.8681322288888074,250-300,0-0.05,-1.3341027425308931,2318.331788517953,1995.761285208852,2318.331788517953,0.5312425773761509,1995.761285208852,1980.1916307692309,1.0,1.3480182634773146,3.284114076054319,1993.330144875944,0.86785024
2056.557660371665,-0.5926219412187241,-1.0,-0.9094751257606292,2254.2703454914704,-0.6421659637817166,2427.9363483870966,2004,0.0,1.0,2303.8965403873744,-0.3263910842362503,100-150,0-0.05,-0.7368217519130082,2043.5534116015888,2386.791682608696,2043.5534116015888,-0.3727837457078027,2386.791682608696,2364.141365625,0.0,0.1181931156461377,0.1154490913135616,2429.161624757804,-0.33286256
1904.5921265887844,0.0793679873800694,1.0,1.6097233913818667,2252.266185404504,-1.4676394432032085,340.3297227272727,1985,0.0,2.0,340.0958088724584,-2.2428397962154785,0-50,0.1-0.15,1.5328460124349554,1882.3420120299145,353.4045109417937,1882.3420120299145,-0.8472501412566846,353.4045109417937,345.9820702702703,0.0,-1.2707950264291918,0.1154490913135616,340.8794929791271,-2.2419808
1930.6513496772195,-0.9521954995040436,-1.0,-0.2397825621085623,2183.306318502203,-1.526382288768362,2286.061090450644,1987,2.0,0.0,2303.985974426112,-0.7830275044847976,0-50,0.05-0.1,1.2939336161878014,1978.6703711506573,2355.895571333333,1978.6703711506573,0.5159923668750162,2355.895571333333,2426.693512658228,-1.0,0.066047539579839,-1.3609498316531226,2287.666988077337,-0.7805512
2278.8159911978137,1.423347844577657,-1.0,-1.153597175417124,1992.4000857418112,-0.188371861234331,2320.6915569114467,2007,0.0,1.0,2303.563282173601,0.755982611667742,100-150,0-0.05,-1.0951903462837391,2285.3271978479866,2108.871813432837,2140.645251473833,0.4162845734276746,2108.871813432837,2026.72849,0.0,0.1166219229872094,-0.5201808921689429,2319.7972749189184,0.74864733
1906.6170620086025,0.0793679873800694,-1.0,-1.1973942616504762,2234.505369856985,-1.3526492791917706,3541.3756022459893,1985,1.0,0.0,3542.5047377944325,0.4341162504604363,50-100,0-0.05,1.5328460124349554,2199.307359172719,3629.3584890171455,2199.307359172719,0.1248568583355884,3629.3584890171455,3641.569321428572,1.0,1.3494876169964305,-1.0336991526991095,3542.5047377944325,0.43224132
2058.585457637503,0.4802040851407532,-1.0,0.5435064118240207,1946.7513488408035,0.001419881410919,2427.9363483870966,2004,0.0,1.0,2303.923406420373,-0.4497179401018941,100-150,0.05-0.1,-0.7368217519130082,2024.0625115996404,2097.4723969483566,2024.0625115996404,-0.4323396981844681,2097.4723969483566,1976.571391044776,0.0,0.1183198053365785,0.1154490913135616,2429.322878794402,-0.45213422
1966.566888695113,1.8123946453453792,1.0,-1.087663500752975,2112.551083391813,-0.9094635757095412,2265.8383894623657,1997,0.0,2.0,2303.8020913558107,0.0469394279922471,50-100,0-0.05,0.099371634952031,2112.0747533862186,2246.9423055944053,2031.959930102804,-0.1586159158853695,2246.9423055944053,2252.609851401869,0.0,-1.2725109182688663,-1.4256332859810978,2266.3222818083964,0.048169434
1911.52634045781,-1.17265535327242,1.0,1.876544835820045,2211.2163271604936,-1.430155148474345,1994.8476470905173,2009,1.0,0.0,1996.7841170442289,-1.6985625994524356,50-100,0.15-0.2,-1.3341027425308931,1901.7462858096324,1865.1769138206928,1901.7462858096324,-0.7923214224435571,1865.1769138206928,1885.913087012987,1.0,1.3531624995650695,0.1154490913135616,1996.7841170442289,-1.6978965
2305.3663388290497,1.2818762806621211,-1.0,0.4459471374243943,2113.5307049122807,0.8953131989447385,2180.0510138858986,2002,0.0,1.0,2303.9523023314205,-0.5942901056780666,150-200,0.05-0.1,-0.4979093556658541,2003.0989658197664,2246.9423055944053,2003.0989658197664,-0.4957217550173858,2246.9423055944053,2167.7865425,0.0,0.1184560714678574,0.1154490913135616,2181.345545150862,-0.588496
2017.5768227140704,-0.5926219412187241,1.0,-1.2652405156201652,2250.07054470392,-0.88545898151851,2286.061090450644,1987,2.0,0.0,2303.6466265781924,0.5348229357737642,50-100,0-0.05,1.2939336161878014,2224.862094730829,2393.0645843312104,2224.862094730829,0.2101994655669938,2393.0645843312104,2447.9720959677416,-1.0,0.0613257616265272,0.1154490913135616,2285.6345459720733,0.5376525
2291.535677114064,-0.0738928735284274,-1.0,0.7627181123668899,2234.0534462046207,0.4649327292114568,2427.9363483870966,2004,0.0,1.0,2303.6081782998567,0.6396050863934158,150-200,0.1-0.15,-0.7368217519130082,2252.755738289174,2402.541530485762,2252.755738289174,0.053780201670324,2402.541530485762,2635.806614851485,0.0,0.1168335572851938,-2.397977331995651,2427.4308314316468,0.6334319
2456.962717641934,0.1265251753519144,-1.0,0.4466407753254037,2174.9202693098387,1.92008840273474,3541.3756022459893,1985,1.0,0.0,3538.205908137045,1.944118580397408,250-300,0.05-0.1,1.5328460124349554,2721.7067923360646,3626.733589072628,2721.7067923360646,2.077595946883533,3626.733589072628,3596.7474348484848,1.0,1.3430411569101852,0.1154490913135616,3538.205908137045,1.9444594
2016.7620166095544,1.753448160380573,1.0,0.747365672583332,2208.503808641975,-0.7672988235993191,2265.8383894623657,1997,0.0,2.0,2303.776777582497,0.1350902420952599,50-100,0.1-0.15,0.099371634952031,2130.439512499166,2342.368797183098,2130.439512499166,-0.099945585676144,2342.368797183098,2387.493157746479,0.0,-1.2726480108954457,-0.7396826033445003,2266.17034467169,0.13903534
1827.9103317354056,-0.2389430314298853,1.0,-0.9660944948273342,1977.9935795045049,-1.6172843531768115,3541.3756022459893,1985,1.0,0.0,3543.7793099571736,-0.321123423032491,0-50,0-0.05,1.5328460124349554,2044.4196738238984,3004.275256224302,2044.4196738238984,-0.3701228005464897,3004.275256224302,3114.2795,1.0,1.3514002144366286,-1.3160050431818195,3543.7793099571736,-0.32334226
2124.4738115324044,0.5155719761196371,-1.0,-0.5236641770424949,1993.5931377649324,-0.0097794790311633,2286.061090450644,1987,2.0,0.0,2303.6743284433287,0.4560306674668671,100-150,0-0.05,1.2939336161878014,2204.764811173264,2108.871813432837,2159.3182561087933,0.1429949935964067,2108.871813432837,1943.4480066666663,-1.0,0.0617110060623288,-0.4089263911555206,2285.800459613319,0.4594476
1896.308371770678,-1.0582991724406956,-1.0,-0.855652937432577,2255.0870457351743,-1.642470870121696,2286.061090450644,1987,2.0,0.0,2304.076841319943,-1.5067177387563817,0-50,0-0.05,1.2939336161878014,1912.7478160329545,2386.791682608696,1912.7478160329545,-0.7609140586484141,2386.791682608696,2400.7236964539006,-1.0,0.0673128228153398,0.1154490913135616,2288.2112134264235,-1.5057979
1770.2820193387588,0.7159900249999791,-1.0,0.2261347102526355,2210.3532530864195,-1.643485782051635,2320.6915569114467,2007,0.0,1.0,2303.9917058464853,-0.8178687504643721,0-50,0.05-0.1,-1.0951903462837391,1974.5123124835748,2342.368797183098,1974.5123124835748,-0.5810273803909575,2342.368797183098,2563.9517397058826,0.0,0.1186418961532749,-1.3529674451767353,2322.3798591351347,-0.81607354
2168.5196535756218,0.0675786903871079,-1.0,-1.0509513329269289,2181.8427317180617,-0.3792202685154985,2265.8383894623657,1997,0.0,2.0,2303.807225753228,0.0285408076585329,100-150,0-0.05,0.099371634952031,2108.3498258302907,2355.895571333333,2108.3498258302907,-0.1704504953595251,2355.895571333333,2233.330985714286,0.0,-1.272483110387645,0.1154490913135616,2266.3530992465016,0.02624212
2039.482046548262,-1.5451971382499967,-1.0,-0.8152354794988067,2234.566163476348,-0.4764623207394546,2320.6915569114467,2007,0.0,1.0,2303.6917615136304,0.4048883555326528,100-150,0-0.05,-1.0951903462837391,2192.117382727555,2402.541530485762,2192.117382727555,0.1010331708737113,2402.541530485762,2337.7406691489364,0.0,0.1172275861695829,-1.0336991526991095,2320.57176227027,0.41010615
2392.372279998665,1.0460903408028952,-1.0,-0.5776517777535671,2177.909525550661,0.5168281309961346,1994.8476470905173,2009,1.0,0.0,1992.1816937432577,1.288917579614975,150-200,0-0.05,-1.3341027425308931,2456.8471178651366,2084.340618623479,2456.8471178651366,1.0327435611229672,2084.340618623479,2050.8951805555557,1.0,1.3463087265789977,0.1154490913135616,1992.1816937432577,1.2906743
1960.8030549720727,-1.6619111784803136,-1.0,0.0786147665416531,2112.2793123976608,-0.3385659798788821,2427.9363483870966,2004,0.0,1.0,2303.760419153515,0.1899542835616984,100-150,0.05-0.1,-0.7368217519130082,2142.307304944797,2246.9423055944053,2142.307304944797,-0.3819868402196858,2246.9423055944053,2315.1000054945057,0.0,0.1175512808459952,0.1154490913135616,2428.344604305705,0.18135758
2438.638062298915,0.1854716603167209,-1.0,-1.290114855848711,2235.105981518152,0.5531305029711446,2286.061090450644,1987,2.0,0.0,2303.7797626972742,0.1249067530030853,150-200,0-0.05,1.2939336161878014,2128.273856943394,2402.541530485762,2128.273856943394,-0.1068922029324961,2402.541530485762,2410.3657137254904,-1.0,0.0631775959383474,0.9158937532129232,2286.4319326530613,0.12638824
2028.5771288447245,-0.5454647532468792,-1.0,-0.3483084204530084,2112.257508421053,-0.8384229523604085,2320.6915569114467,2007,0.0,1.0,2303.7570758249644,0.2009779843332506,50-100,0.05-0.1,-1.0951903462837391,2144.732839167262,2246.9423055944053,2144.732839167262,-0.0539104517257972,2246.9423055944053,2233.388054285714,0.0,0.1175355177357168,0.1154490913135616,2320.965484,0.19902982
2001.5333761578631,-1.1408242513914244,-1.0,-1.187383549927788,1944.396865996909,-0.8971657979255622,2180.0510138858986,2002,0.0,1.0,2303.6502087159256,0.5247971158900427,50-100,0-0.05,-0.4979093556658541,2222.263308063903,2097.4723969483566,2222.263308063903,0.2014729153543736,2097.4723969483566,2140.662791304348,0.0,0.1170316928302921,0.1154490913135616,2179.530379202586,0.5346653
